objectid,filename,title,creator,mine,date,description,subject,location,latitude,longitude,source,format original,format,type,identifier,language,rights,rightsstatement
bay_area_punk_flyers_8161_the_farm_sf_club_1986_1_1_1,bay_area_punk_flyers_8161_7_1.jpg,The Farm SF Club flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1986,Punk flyer from The Farm SF Club documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,Potrero Hill San Francisco,37.7496,-122.4066,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-7-1,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_the_farm_sf_club_1986_1_1_2,bay_area_punk_flyers_8161_7_2.jpg,The Farm SF Club flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1986,Punk flyer from The Farm SF Club documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,Potrero Hill San Francisco,37.7496,-122.4066,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-7-2,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_the_farm_sf_club_1986_1_1_3,bay_area_punk_flyers_8161_7_3.jpg,The Farm SF Club flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1986,Punk flyer from The Farm SF Club documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,Potrero Hill San Francisco,37.7496,-122.4066,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-7-3,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_sf_venues_misc_1985_1986_1,bay_area_punk_flyers_8161_14_1.jpg,San Francisco venues flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1985-1986,Punk venue flyer from San Francisco venues documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,"San Francisco, California",37.7749,-122.4194,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-14-1,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
bay_area_punk_flyers_8161_sf_venues_misc_1985_1986_2,bay_area_punk_flyers_8161_14_2.jpg,San Francisco venues flyer,Unknown,"Bay Area Punk Flyers Collection, #8161",1985-1986,Punk venue flyer from San Francisco venues documented in the Bay Area Punk Flyers collection.,punk rock music; punk flyers; san francisco venues,"San Francisco, California",37.7749,-122.4194,"Bay Area Punk Flyers Collection, #8161",Color,image/jpg,Image;StillImage,8161-14-2,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_psychotherapy_1991_1992_4_2_4,cometbus_4_8107_box_4_4.jpg,Psychotherapy 1991 1992,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1991-1992,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder psychotherapy_1991_1992_4_2).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; psyhotherapy,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-4,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_29,cometbus_4_8107_box_4_29.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; pulp,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-29,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_30,cometbus_4_8107_box_4_30.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; pulp,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-30,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_31,cometbus_4_8107_box_4_31.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; pulp,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-31,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_32,cometbus_4_8107_box_4_32.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; pulp,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-32,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_33,cometbus_4_8107_box_4_33.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; pulp,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-33,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_34,cometbus_4_8107_box_4_34.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; pulp,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-34,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_35,cometbus_4_8107_box_4_35.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; pulp,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-35,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_36,cometbus_4_8107_box_4_36.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; pulp,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-36,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_36,cometbus_4_8107_box_4_37.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; pulp,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-37,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_38,cometbus_4_8107_box_4_38.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; pulp,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-38,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_39,cometbus_4_8107_box_4_39.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; pulp,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-39,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_pulp_circa_1990_1991_4_4_40,cometbus_4_8107_box_4_40.jpg,Pulp Circa 1990 1991,Aaron Cometbus,Cometbus Punk and Underground Press Collection,circa 1990-1991,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder pulp_circa_1990_1991_4_4).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; pulp,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-40,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_punk_in_my_vitamins_1992_aug1993_4_5_42,cometbus_4_8107_box_4_42.jpg,Punk In My Vitamins 1992 Aug1993,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1993-08,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder punk_in_my_vitamins_1992_aug1993_4_5).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; punk in my vitamins aug,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-42,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_punk_in_my_vitamins_1992_aug1993_4_5_43,cometbus_4_8107_box_4_43.jpg,Punk In My Vitamins 1992 Aug1993,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1993-08,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder punk_in_my_vitamins_1992_aug1993_4_5).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; punk in my vitamins aug,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-43,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_punk_in_my_vitamins_1992_aug1993_4_5_44,cometbus_4_8107_box_4_44.jpg,Punk In My Vitamins 1992 Aug1993,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1993-08,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder punk_in_my_vitamins_1992_aug1993_4_5).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; punk in my vitamins aug,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-44,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_punk_in_my_vitamins_1992_aug1993_4_5_44,cometbus_4_8107_box_4_46.jpg,Punk In My Vitamins 1992 Aug1993,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1993-08,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder punk_in_my_vitamins_1992_aug1993_4_5).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; punk in my vitamins aug,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-46,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_push_button_controller_spring1991_spring1992_4_6_47,cometbus_4_8107_box_4_47.jpg,Push Button Controller Spring1991 Spring1992,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1991 (spring) to 1992 (spring),"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder push_button_controller_spring1991_spring1992_4_6).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; push button ontroller spring spring,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-47,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_push_button_controller_spring1991_spring1992_4_6_48,cometbus_4_8107_box_4_48.jpg,Push Button Controller Spring1991 Spring1992,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1991 (spring) to 1992 (spring),"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder push_button_controller_spring1991_spring1992_4_6).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; push button ontroller spring spring,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-48,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_push_button_controller_spring1991_spring1992_4_6_49,cometbus_4_8107_box_4_49.jpg,Push Button Controller Spring1991 Spring1992,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1991 (spring) to 1992 (spring),"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder push_button_controller_spring1991_spring1992_4_6).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; push button ontroller spring spring,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-49,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_push_button_controller_spring1991_spring1992_4_6_50,cometbus_4_8107_box_4_50.jpg,Push Button Controller Spring1991 Spring1992,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1991 (spring) to 1992 (spring),"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder push_button_controller_spring1991_spring1992_4_6).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; push button ontroller spring spring,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-50,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
cometbus_4_8107_box_4_quickdraw_1996_4_7_52,cometbus_4_8107_box_4_52.jpg,Quickdraw 1996,Aaron Cometbus,Cometbus Punk and Underground Press Collection,1996,"Photograph of archival item from Cometbus Punk and Underground Press Collection, Box 4 (Box 8107, Folder quickdraw_1996_4_7).",punk archives; zines; underground press; cometbus; Cometbus Punk and Underground Press Collection; quikdraw,"San Francisco, California",37.7749,-122.4194,Cometbus Punk and Underground Press Collection,Color,image/jpg,Image;StillImage,8107-4-52,eng,"Material has likely passed into public domain. Digital reproductions are made available by University of Idaho Library for educational purposes, and future use should acknowledge this repository. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu. The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/NoC-US/1.0/
